CS3307A,Group Project - Stage #1,1632884399,Assignment
CS3307A,Individual Assignment,1633489199,Assignment
CS3307A,Group Project - Stage #2,1634093999,Assignment
CS3307A,Group Project - Stage #3,1636516799,Assignment
CS3307A,Group Project - Final Project Submission,1638331199,Assignment
CS3307A,Group Project - Final Documentation,1639022399,Assignment
